Type,Entity 1,Relationship,Type,Entity2
ORG,Operation Geryon, was ,NORP, name given by Italian Carabinieri to investigation into theft
ORG,Operation Geryon, was ,ORG, name given by Italian Carabinieri to investigation into theft from castle of Melfi
ORG,Operation Geryon, was ,ORG, name given by Italian Carabinieri to investigation into theft of eight antiquities from castle
ORG,Operation Geryon, was ,CARDINAL, name given to investigation into theft of eight antiquities from castle
ORG,Operation Geryon, was ,NORP, name given by Italian Carabinieri to investigation into armed theft from castle of Melfi
ORG,Operation Geryon, was ,GPE, name given by Carabinieri to investigation into theft of eight antiquities from castle of Melfi
NORP,Becchina, independent ,ORG, Medici chains
ORG,Operation Geryon, was ,ORG, name given by Italian Carabinieri to investigation into armed theft of eight antiquities from castle of Melfi
ORG,Operation Geryon, was ,CARDINAL, name given by Carabinieri to investigation into theft of eight antiquities
ORG,Operation Geryon, was ,ORG, name given by Carabinieri to investigation into armed theft from castle of Melfi
ORG,Hecht, is shown ,CARDINAL, stand at head of two chains of dealers
ORG,Operation Geryon, was ,CARDINAL, name given by Carabinieri to investigation into armed theft of eight antiquities from castle of Melfi
ORG,Operation Geryon, was ,NORP, name given by Italian Carabinieri to investigation
ORG,Hecht, is also shown ,O, stand
ORG,Operation Geryon, was ,NORP, name given by Italian Carabinieri to investigation into theft from castle
ORG,Operation Geryon, was ,CARDINAL, name given to investigation into theft of eight antiquities
NORP,Becchina, are independent of ,CARDINAL, one
ORG,Operation Geryon, was ,O, name given to investigation into armed theft
ORG,Operation Geryon, was ,O, name given
ORG,Hecht, is shown ,GPE, stand at head of two chains of dealers within Italy
ORG,Operation Geryon, was ,O, name given to investigation into theft
ORG,Operation Geryon, was ,NORP, name given by Italian Carabinieri to investigation into theft of eight antiquities from castle
ORG,Operation Geryon, was ,GPE, name given by Carabinieri to investigation into theft from castle of Melfi
ORG,Hecht, is ,O, also shown
ORG,Operation Geryon, was ,ORG, name given by Carabinieri to investigation into armed theft of eight antiquities from castle of Melfi
ORG,Operation Geryon, was ,NORP, name given by Italian Carabinieri to investigation into theft of eight antiquities
ORG,Operation Geryon, was ,ORG, name given by Carabinieri to investigation into theft of eight antiquities
ORG,Operation Geryon, was ,O, name
